time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/clip_range,train/approx_kl,eval/mean_ep_length,eval/mean_reward
2607,92,-285.99892038999997,200.0,241664,118,0.0003,-0.0032025263186369556,0.9836050868034363,0.6001734137535095,1170,-0.9136943716555834,0.037841796875,63.04370690435171,17.607656478881836,0.2,0.004566162,,
2607,93,-270.9508417,200.0,243712,119,0.0003,-0.0018889839811890852,0.9827598929405212,0.5913265943527222,1180,-0.9001110084354877,0.098486328125,15.732700470089913,1.3418787717819214,0.2,0.011436613,,
2607,94,-244.24929028999998,200.0,245760,120,0.0003,-0.0018040190523606725,0.9885653853416443,0.5779223442077637,1190,-0.8813227759674191,0.0525390625,32.10263309031725,5.334346294403076,0.2,0.007553666,,
2608,95,-237.4402436,200.0,247808,121,0.0003,-0.003077100195514504,0.9927467703819275,0.5473091006278992,1200,-0.8396438624709844,0.0970703125,7.1537265662103895,1.3915679454803467,0.2,0.020668423,,
2608,95,-236.08428504999995,200.0,249856,122,0.0003,-0.006038434240326751,0.9880732893943787,0.5413799285888672,1210,-0.8115295259281993,0.061279296875,24.231380312517285,6.225276470184326,0.2,0.004752404,,
,,,,250000,,0.0003,-0.0035158173413947225,0.9897114634513855,0.5321779251098633,1220,-0.7977459752932191,0.066015625,20.473591227829456,7.2971320152282715,0.2,0.010589153,200.0,-160.93093526536103
2604,96,-221.65795154,200.0,251904,123,,,,,,,,,,,,,
2604,97,-223.09802238000003,200.0,253952,124,0.0003,-0.00605077361651638,0.9929364323616028,0.5227678418159485,1230,-0.7786583358421921,0.0623046875,20.33020442314446,8.43708324432373,0.2,0.0051694214,,
2605,98,-215.87785345,200.0,256000,125,0.0003,0.002272538536635693,0.9937868118286133,0.5198824405670166,1240,-0.7680192876607179,0.065478515625,20.835277227312325,5.844691276550293,0.2,0.004762223,,
2605,99,-216.93003023,200.0,258048,126,0.0003,4.241040369379334e-05,0.9932639002799988,0.5204799771308899,1250,-0.7648034350946545,0.147900390625,8.99324223450385,0.73882657289505,0.2,0.01100124,,
2605,99,-212.37382826,200.0,260096,127,0.0003,-0.003477728228608612,0.9920499324798584,0.5225978493690491,1260,-0.7690896555781365,0.06787109375,12.98327403590083,4.5601301193237305,0.2,0.0038788398,,
2606,100,-215.48672789,200.0,262144,128,0.0003,-0.0010287862227414736,0.992359459400177,0.5258806943893433,1270,-0.7724921336397529,0.09296875,7.700146129727363,2.575593948364258,0.2,0.009291492,,
2606,101,-209.67747155,200.0,264192,129,0.0003,-0.004377469734754414,0.9794826507568359,0.5294759273529053,1280,-0.7804599175229668,0.088818359375,25.21385407857597,5.7548651695251465,0.2,0.0077539654,,
2606,102,-209.5927871,200.0,266240,130,0.0003,-0.0027208508996409363,0.9812339544296265,0.5235150456428528,1290,-0.7782059643417597,0.08857421875,30.14927149116993,12.27470874786377,0.2,0.0049585076,,
2606,102,-208.33282047999998,200.0,268288,131,0.0003,-0.0035747197209275326,0.9903709888458252,0.5176219940185547,1300,-0.7656342910602689,0.0615234375,27.144341885671018,10.606734275817871,0.2,0.0028786033,,
2606,103,-202.72287913999997,200.0,270336,132,0.0003,-0.002946954702929361,0.9906892776489258,0.5259613394737244,1310,-0.7689972721040249,0.0859375,9.197922036796808,2.0413315296173096,0.2,0.0070919762,,
2607,104,-201.63602275000002,200.0,272384,133,0.0003,0.0008677049467223696,0.9891177415847778,0.5221239328384399,1320,-0.7730457047000527,0.071240234375,17.729947549849747,4.044467926025391,0.2,0.0060896715,,
2607,105,-195.01942221999997,200.0,274432,134,0.0003,0.0006014678947394714,0.9900732636451721,0.5073047280311584,1330,-0.7539832258597017,0.07158203125,5.589834977686405,0.7092354893684387,0.2,0.006041495,,
,,,,275000,,0.0003,0.0012032879712933209,0.9926053285598755,0.4973796308040619,1340,-0.7295699561014771,0.0974609375,6.12588205896318,1.9954017400741577,0.2,0.011103487,200.0,-161.58622941643117
2604,106,-196.31090764999996,200.0,276480,135,,,,,,,,,,,,,
2604,106,-200.03659843999995,200.0,278528,136,0.0003,-0.0026811150266439652,0.9882460236549377,0.4967353641986847,1350,-0.7212736235931516,0.075048828125,17.451380475610495,5.438011646270752,0.2,0.008078218,,
2605,107,-216.05656407999996,200.0,280576,137,0.0003,-0.001957751339068636,0.871206521987915,0.4974464178085327,1360,-0.71950211096555,0.02705078125,124.26663527190685,31.003080368041992,0.2,0.0053058323,,
2605,108,-219.62247851999993,200.0,282624,138,0.0003,-0.0038551467790966854,0.8965158462524414,0.5000235438346863,1370,-0.7228137502446771,0.031982421875,247.82289929389952,91.21721649169922,0.2,0.0052601793,,
2605,109,-219.27440767,200.0,284672,139,0.0003,-0.004941671640699497,0.9678775072097778,0.500862717628479,1380,-0.7270207595080137,0.04345703125,81.24836042523384,21.926725387573242,0.2,0.0095238015,,
2605,110,-214.96691430000007,200.0,286720,140,0.0003,-0.002305766587960534,0.9479161500930786,0.4996602237224579,1390,-0.7265061685815454,0.084912109375,75.72520704716445,33.49907302856445,0.2,0.0067554805,,
2605,110,-212.49318948,200.0,288768,141,0.0003,-0.0011095285532064735,0.9405666589736938,0.49321871995925903,1400,-0.7202831016853452,0.0466796875,45.70169179365039,9.832036972045898,0.2,0.0066596265,,
2605,111,-215.30634936,200.0,290816,142,0.0003,-0.0001385012896207627,0.9887485504150391,0.48643314838409424,1410,-0.7037932842969894,0.135205078125,8.315051017515362,1.0139415264129639,0.2,0.0065951003,,
2606,112,-216.51711904000004,200.0,292864,143,0.0003,0.00025128376146312805,0.9954825639724731,0.4815678298473358,1420,-0.6911283945664763,0.057421875,6.044236456602812,0.6534469723701477,0.2,0.0054954896,,
2606,113,-215.90254890999998,200.0,294912,144,0.0003,-0.0005515458244190086,0.9675561785697937,0.4781208038330078,1430,-0.684316347911954,0.057080078125,44.02619041129947,9.530609130859375,0.2,0.008158248,,
2606,113,-218.03372701,200.0,296960,145,0.0003,0.0004128803440835327,0.9860206246376038,0.45921996235847473,1440,-0.6631357470527292,0.12109375,8.212403643131257,1.0510942935943604,0.2,0.011589969,,
2607,114,-200.98314191,200.0,299008,146,0.0003,0.003515888183028437,0.9900985360145569,0.46167227625846863,1450,-0.6429432684555649,0.125390625,3.589278449350968,0.19852052628993988,0.2,0.011610306,,
,,,,300000,,0.0003,0.0020620005496311935,0.9956059455871582,0.4399745762348175,1460,-0.6222992012277245,0.139599609375,2.7344226009212433,0.8661258816719055,0.2,0.011968153,200.0,-127.76763388701366
2604,115,-195.74550878,200.0,301056,147,,,,,,,,,,,,,
2604,116,-219.75600355000006,200.0,303104,148,0.0003,-0.0008109990711091086,0.8511847257614136,0.4394124150276184,1470,-0.5958243198692799,0.02646484375,229.11043035537006,70.06483459472656,0.2,0.002980332,,
2604,117,-230.33363508,200.0,305152,149,0.0003,-0.003315616714826319,0.8889829516410828,0.4399203062057495,1480,-0.5969584202393889,0.033837890625,491.7835458278656,330.58782958984375,0.2,0.0029708324,,
2605,117,-248.30401885999999,200.0,307200,150,0.0003,-0.0003526029351633042,0.9407458305358887,0.44117021560668945,1490,-0.5994321959093213,0.0123046875,389.91392488479613,72.02937316894531,0.2,0.0019537527,,
2605,118,-252.63348921000005,200.0,309248,151,0.0003,-0.004139180891797878,0.9530149698257446,0.4447982907295227,1500,-0.6042412335053087,0.030517578125,392.41869148015974,89.48638153076172,0.2,0.0028865729,,
2605,119,-251.59607749,200.0,311296,152,0.0003,-0.0015898496192676248,0.9220439195632935,0.4434868097305298,1510,-0.6074916325509548,0.014404296875,500.67601091861724,135.12998962402344,0.2,0.0028760452,,
2605,120,-242.17141776,200.0,313344,153,0.0003,-0.0015282920212484896,0.9150014519691467,0.4426998496055603,1520,-0.6054057942703366,0.01533203125,196.6884500861168,26.96148681640625,0.2,0.0027197646,,
2605,121,-245.04995780000002,200.0,315392,154,0.0003,0.005266651076817652,0.9462425708770752,0.4450441300868988,1530,-0.6058217596262694,0.15712890625,22.131871621217577,0.7307613492012024,0.2,0.016215203,,
2605,121,-258.57152304,200.0,317440,155,0.0003,0.0006008955650031566,0.98102205991745,0.4462336301803589,1540,-0.6102368908002973,0.08779296875,17.89363376237452,0.7622116804122925,0.2,0.0050415667,,
2606,122,-269.20556855,200.0,319488,156,0.0003,0.0015127925536944531,0.9803732633590698,0.44330012798309326,1550,-0.6087151166051626,0.074462890625,22.92983467876911,6.663986682891846,0.2,0.010476477,,
2606,123,-266.90921115000003,200.0,321536,157,0.0003,-0.002385817551112268,0.9464783072471619,0.44100433588027954,1560,-0.6026564160361886,0.03525390625,83.44116506278515,32.185787200927734,0.2,0.0032539284,,
2606,124,-252.99725591000004,200.0,323584,158,0.0003,-0.0013332759044715203,0.9856235384941101,0.43742552399635315,1570,-0.5965229844674468,0.07705078125,15.706627902388572,5.193960666656494,0.2,0.009047301,,
,,,,325000,,0.0003,-0.004351833305554465,0.8237367272377014,0.4358050227165222,1580,-0.5902652993798256,0.026123046875,437.7901475310326,54.740928649902344,0.2,0.003055368,200.0,-130.7630290658679
2603,125,-252.65671634000003,200.0,325632,159,,,,,,,,,,,,,
2604,125,-229.80555677999996,200.0,327680,160,0.0003,-0.0003182723361533135,0.9738457798957825,0.4421941041946411,1590,-0.5939432809129357,0.119873046875,24.96608523130417,4.972557544708252,0.2,0.017346848,,
2604,126,-226.25363649,200.0,329728,161,0.0003,0.008501406986033544,0.9844430088996887,0.4411998391151428,1600,-0.5991896830499173,0.151220703125,8.256307517131791,1.1556545495986938,0.2,0.009967345,,
2604,127,-221.10514796000004,200.0,331776,162,0.0003,-0.0004551253208774142,0.9699795246124268,0.4474731385707855,1610,-0.6061624880880118,0.08916015625,4.994282589107752,0.6597515940666199,0.2,0.012487171,,
2605,128,-233.84422813999998,200.0,333824,163,0.0003,-0.00012239554489497096,0.984203040599823,0.4403589367866516,1620,-0.6031360117718577,0.159814453125,4.074245412182063,0.3963942527770996,0.2,0.044256993,,
2605,128,-226.06931916000002,200.0,335872,164,0.0003,0.007653086165373679,0.9011892080307007,0.44069886207580566,1630,-0.6000486142933369,0.1525390625,108.2908094868064,32.91977310180664,0.2,0.0016923784,,
2605,129,-218.36563898999998,200.0,337920,165,0.0003,-0.0035046319688262885,0.964653491973877,0.44215407967567444,1640,-0.6006309393793344,0.059228515625,23.11254844162613,11.111048698425293,0.2,0.006580194,,
2606,130,-228.73783256999997,200.0,339968,166,0.0003,-0.001933654171443777,0.9765353202819824,0.43943947553634644,1650,-0.6005163799971343,0.058544921875,41.22523170262575,4.03090238571167,0.2,0.006100614,,
2606,131,-215.11613515000005,200.0,342016,167,0.0003,-0.007299320731544867,0.8768559694290161,0.4392819106578827,1660,-0.5963801627978682,0.050634765625,374.5303643941879,143.74334716796875,0.2,0.004653278,,
2606,132,-206.63663417,200.0,344064,168,0.0003,0.00490566561347805,0.9676991701126099,0.4423321783542633,1670,-0.5981659848242998,0.177099609375,8.129637084621937,0.7416539788246155,0.2,0.024904564,,
2606,132,-207.05205153999998,200.0,346112,169,0.0003,-0.002864735778348404,0.9806499481201172,0.4442041218280792,1680,-0.6053936045616866,0.08955078125,16.325390747375785,5.68431282043457,0.2,0.010992229,,
2606,133,-201.13446659999997,200.0,348160,170,0.0003,0.0009423190669622273,0.9943268895149231,0.4381007254123688,1690,-0.6017884640023112,0.06650390625,12.395506887044757,4.247082710266113,0.2,0.008558368,,
,,,,350000,,0.0003,0.00476817228627624,0.9923544526100159,0.4375823438167572,1700,-0.58898984529078,0.12685546875,4.398154425341636,1.7937594652175903,0.2,0.017840892,200.0,-134.43897189504932
2604,134,-199.65870632999994,200.0,350208,171,,,,,,,,,,,,,
2604,135,-203.08188515999996,200.0,352256,172,0.0003,0.00323771680923528,0.9854135513305664,0.43877166509628296,1710,-0.5963050076738,0.09306640625,3.898801143374294,1.296697735786438,0.2,0.01120914,,
2605,136,-196.69034058999998,200.0,354304,173,0.0003,-0.0026347909319156316,0.9921820163726807,0.4400745630264282,1720,-0.5964330555871129,0.086962890625,10.068935607932508,9.170167922973633,0.2,0.016064964,,
2605,136,-196.01002291999993,200.0,356352,174,0.0003,0.00321385387214832,0.9891030192375183,0.43405023217201233,1730,-0.593087058328092,0.081884765625,4.6255482621490955,2.6482319831848145,0.2,0.0034989025,,
2605,137,-203.67958678999995,200.0,358400,175,0.0003,0.003725961251620902,0.9981688261032104,0.44082894921302795,1740,-0.5884621759876609,0.159423828125,1.1830627226270736,0.38359662890434265,0.2,0.0077145435,,
2605,138,-193.03316237,200.0,360448,176,0.0003,0.0083163241710281,0.9227718114852905,0.4422173798084259,1750,-0.602305724658072,0.091357421875,106.58477400243282,56.108768463134766,0.2,0.0028526906,,
2605,139,-194.6969480900001,200.0,362496,177,0.0003,-0.003956913773436099,0.9685027003288269,0.44190895557403564,1760,-0.6026347665116191,0.035693359375,103.34539721012115,34.82876205444336,0.2,0.0050465995,,
2605,139,-187.16824565,200.0,364544,178,0.0003,0.005177629612444434,0.975372850894928,0.44482898712158203,1770,-0.6053160835057497,0.14296875,3.754701514344197,0.5423348546028137,0.2,0.0064965226,,
2606,140,-181.71175576,200.0,366592,179,0.0003,-0.002587645642051939,0.9799407124519348,0.4459467828273773,1780,-0.6092335129156708,0.03623046875,21.359729148447514,9.767877578735352,0.2,0.006780315,,
2606,141,-181.55155977,200.0,368640,180,0.0003,-0.004841439281881322,0.9732547998428345,0.4442651569843292,1790,-0.6093436924740672,0.05771484375,23.170131904818117,14.977121353149414,0.2,0.0067744474,,
2607,142,-185.23242842000002,200.0,370688,181,0.0003,-0.00544744340586476,0.9821542501449585,0.4403844475746155,1800,-0.6042364276945591,0.090576171875,3.365161577984691,0.6394316554069519,0.2,0.010118076,,
2607,142,-199.86574037999998,200.0,372736,182,0.0003,-9.560836406308226e-05,0.9903687238693237,0.4385494589805603,1810,-0.5983389848843217,0.0646484375,14.11950060883537,8.821073532104492,0.2,0.0068481355,,
2607,143,-199.80249257,200.0,374784,183,0.0003,0.0004426864208653569,0.9707645773887634,0.44311484694480896,1820,-0.6001071352511644,0.01826171875,113.14841705858707,35.859554290771484,0.2,0.0029251263,,
,,,,375000,,0.0003,-0.0006222271753358654,0.9873975515365601,0.4404773712158203,1830,-0.6027927609160543,0.13232421875,5.648683708440513,0.356734037399292,0.2,0.008134752,200.0,-134.62156114238314
2604,144,-198.15827364999998,200.0,376832,184,,,,,,,,,,,,,
2605,145,-194.78864562000007,200.0,378880,185,0.0003,0.002539022927521728,0.995424747467041,0.4407501518726349,1840,-0.5988626182079315,0.13681640625,2.7537182211410256,0.7123015522956848,0.2,0.01894473,,
2605,146,-241.14538365,200.0,380928,186,0.0003,-0.0012607739306986332,0.9984747171401978,0.4337640106678009,1850,-0.5907149469479919,0.161083984375,0.8349998117191717,0.4632722735404968,0.2,0.015904376,,
2605,146,-251.92226876,200.0,382976,187,0.0003,0.003685195857542567,0.6982985734939575,0.4337053596973419,1860,-0.5832601595669985,0.080419921875,539.5025805234909,145.9084014892578,0.2,0.007401238,,
2606,147,-273.52895979,200.0,385024,188,0.0003,-0.004278546113346238,0.9385836124420166,0.4342784285545349,1870,-0.5842189775779844,0.0138671875,286.68308930397035,82.13219451904297,0.2,0.0029794315,,
2606,148,-278.81543862,200.0,387072,189,0.0003,-0.00839330017188331,0.9395315647125244,0.4345262348651886,1880,-0.5851305704563856,0.04345703125,466.01610312461855,360.6288146972656,0.2,0.0054176906,,
2606,149,-296.43375409,200.0,389120,190,0.0003,-0.005042016955849249,0.9390237331390381,0.4340323507785797,1890,-0.5850497674196958,0.021240234375,357.81723527908326,240.29212951660156,0.2,0.0041584997,,
2606,150,-298.52010966,200.0,391168,191,0.0003,-0.003295250379596837,0.9441744089126587,0.4336758852005005,1900,-0.5839675419032574,0.01611328125,205.3887895524502,71.08462524414062,0.2,0.005005976,,
2606,150,-272.2884928,200.0,393216,192,0.0003,-0.005000286467839033,0.9134271144866943,0.424735963344574,1910,-0.5752999894320965,0.02998046875,45.20051475092769,4.088158130645752,0.2,0.005942526,,
2605,151,-266.04803082,200.0,395264,193,0.0003,0.001777192014560569,0.9552279710769653,0.4234222173690796,1920,-0.5617773357778788,0.069580078125,11.477842920273542,1.2293305397033691,0.2,0.008818121,,
2606,152,-272.30984761999997,200.0,397312,194,0.0003,-0.0008161695921444334,0.9750260710716248,0.41782647371292114,1930,-0.552973616309464,0.091796875,18.01686678356491,0.7848527431488037,0.2,0.024444401,,
2605,153,-272.57850697,200.0,399360,195,0.0003,-0.00088212550181197,0.9909309148788452,0.41311946511268616,1940,-0.5412153050303459,0.159619140625,8.695566139055881,1.661989450454712,0.2,0.0111596845,,
,,,,400000,,0.0003,0.005102059744967846,0.9957322478294373,0.4125611484050751,1950,-0.5334296975284815,0.123291015625,2.2354095324408263,0.43760377168655396,0.2,0.01662191,200.0,-238.17582894628868
2602,154,-218.55924558999996,200.0,401408,196,,,,,,,,,,,,,
